date,warehouse_id,product_id,units_demanded,units_fulfilled,stockout_flag,ending_inventory
2025-09-30,WH-CENTRAL,PRD-0011,5,5,0,201
2025-10-01,WH-CENTRAL,PRD-0011,5,5,0,196
2025-10-02,WH-CENTRAL,PRD-0011,5,5,0,191
2025-10-03,WH-CENTRAL,PRD-0011,3,3,0,188
2025-10-04,WH-CENTRAL,PRD-0011,4,4,0,184
2025-10-05,WH-CENTRAL,PRD-0011,5,5,0,179
2025-10-06,WH-CENTRAL,PRD-0011,6,6,0,173
2025-10-07,WH-CENTRAL,PRD-0011,6,6,0,167
2025-10-08,WH-CENTRAL,PRD-0011,7,7,0,160
2025-10-09,WH-CENTRAL,PRD-0011,4,4,0,156
2025-10-10,WH-CENTRAL,PRD-0011,4,4,0,152
2025-10-11,WH-CENTRAL,PRD-0011,4,4,0,148
2025-10-12,WH-CENTRAL,PRD-0011,5,5,0,143
2025-10-13,WH-CENTRAL,PRD-0011,5,5,0,138
2025-10-14,WH-CENTRAL,PRD-0011,3,3,0,135
2025-10-15,WH-CENTRAL,PRD-0011,6,6,0,129
2025-10-16,WH-CENTRAL,PRD-0011,2,2,0,127
2025-10-17,WH-CENTRAL,PRD-0011,4,4,0,123
2025-10-18,WH-CENTRAL,PRD-0011,6,6,0,117
2025-10-19,WH-CENTRAL,PRD-0011,5,5,0,112
2025-10-20,WH-CENTRAL,PRD-0011,4,4,0,108
2025-10-21,WH-CENTRAL,PRD-0011,7,7,0,101
2025-10-22,WH-CENTRAL,PRD-0011,4,4,0,97
2025-10-23,WH-CENTRAL,PRD-0011,1,1,0,96
2025-10-24,WH-CENTRAL,PRD-0011,5,5,0,91
2025-10-25,WH-CENTRAL,PRD-0011,2,2,0,89
2025-10-26,WH-CENTRAL,PRD-0011,3,3,0,86
2025-10-27,WH-CENTRAL,PRD-0011,5,5,0,81
2025-10-28,WH-CENTRAL,PRD-0011,4,4,0,77
2025-10-29,WH-CENTRAL,PRD-0011,5,5,0,72
2025-10-30,WH-CENTRAL,PRD-0011,3,3,0,619
2025-10-31,WH-CENTRAL,PRD-0011,6,6,0,613
2025-11-01,WH-CENTRAL,PRD-0011,4,4,0,609
2025-11-02,WH-CENTRAL,PRD-0011,9,9,0,600
2025-11-03,WH-CENTRAL,PRD-0011,6,6,0,594
2025-11-04,WH-CENTRAL,PRD-0011,9,9,0,585
2025-11-05,WH-CENTRAL,PRD-0011,6,6,0,579
2025-11-06,WH-CENTRAL,PRD-0011,10,10,0,569
2025-11-07,WH-CENTRAL,PRD-0011,5,5,0,564
2025-11-08,WH-CENTRAL,PRD-0011,4,4,0,560
2025-11-09,WH-CENTRAL,PRD-0011,7,7,0,553
2025-11-10,WH-CENTRAL,PRD-0011,9,9,0,544
2025-11-11,WH-CENTRAL,PRD-0011,8,8,0,536
2025-11-12,WH-CENTRAL,PRD-0011,9,9,0,527
2025-11-13,WH-CENTRAL,PRD-0011,8,8,0,519
2025-11-14,WH-CENTRAL,PRD-0011,6,6,0,513
2025-11-15,WH-CENTRAL,PRD-0011,8,8,0,505
2025-11-16,WH-CENTRAL,PRD-0011,7,7,0,498
2025-11-17,WH-CENTRAL,PRD-0011,6,6,0,492
2025-11-18,WH-CENTRAL,PRD-0011,7,7,0,485
2025-11-19,WH-CENTRAL,PRD-0011,7,7,0,478
2025-11-20,WH-CENTRAL,PRD-0011,10,10,0,468
2025-11-21,WH-CENTRAL,PRD-0011,7,7,0,461
2025-11-22,WH-CENTRAL,PRD-0011,7,7,0,454
2025-11-23,WH-CENTRAL,PRD-0011,7,7,0,447
2025-11-24,WH-CENTRAL,PRD-0011,11,11,0,436
2025-11-25,WH-CENTRAL,PRD-0011,7,7,0,429
2025-11-26,WH-CENTRAL,PRD-0011,10,10,0,419
2025-11-27,WH-CENTRAL,PRD-0011,7,7,0,412
2025-11-28,WH-CENTRAL,PRD-0011,9,9,0,403
2025-11-29,WH-CENTRAL,PRD-0011,9,9,0,394
2025-11-30,WH-CENTRAL,PRD-0011,10,10,0,384
2025-12-01,WH-CENTRAL,PRD-0011,12,12,0,372
2025-12-02,WH-CENTRAL,PRD-0011,10,10,0,362
2025-12-03,WH-CENTRAL,PRD-0011,9,9,0,353
2025-12-04,WH-CENTRAL,PRD-0011,12,12,0,341
2025-12-05,WH-CENTRAL,PRD-0011,9,9,0,332
2025-12-06,WH-CENTRAL,PRD-0011,6,6,0,326
2025-12-07,WH-CENTRAL,PRD-0011,7,7,0,319
2025-12-08,WH-CENTRAL,PRD-0011,7,7,0,312
2025-12-09,WH-CENTRAL,PRD-0011,11,11,0,301
2025-12-10,WH-CENTRAL,PRD-0011,13,13,0,288
2025-12-11,WH-CENTRAL,PRD-0011,7,7,0,281
2025-12-12,WH-CENTRAL,PRD-0011,9,9,0,272
2025-12-13,WH-CENTRAL,PRD-0011,10,10,0,262
2025-12-14,WH-CENTRAL,PRD-0011,12,12,0,250
2025-12-15,WH-CENTRAL,PRD-0011,9,9,0,241
2025-12-16,WH-CENTRAL,PRD-0011,11,11,0,230
2025-12-17,WH-CENTRAL,PRD-0011,10,10,0,220
2025-12-18,WH-CENTRAL,PRD-0011,14,14,0,206
2025-12-19,WH-CENTRAL,PRD-0011,10,10,0,196
2025-12-20,WH-CENTRAL,PRD-0011,10,10,0,186
2025-12-21,WH-CENTRAL,PRD-0011,10,10,0,176
2025-12-22,WH-CENTRAL,PRD-0011,9,9,0,167
2025-12-23,WH-CENTRAL,PRD-0011,11,11,0,156
2025-12-24,WH-CENTRAL,PRD-0011,7,7,0,149
2025-12-25,WH-CENTRAL,PRD-0011,10,10,0,139
2025-12-26,WH-CENTRAL,PRD-0011,8,8,0,131
2025-12-27,WH-CENTRAL,PRD-0011,6,6,0,125
2025-12-28,WH-CENTRAL,PRD-0011,7,7,0,118
2025-12-29,WH-CENTRAL,PRD-0011,5,5,0,113
2025-12-30,WH-CENTRAL,PRD-0011,8,8,0,105
2025-12-31,WH-CENTRAL,PRD-0011,8,8,0,97
2024-01-01,WH-CENTRAL,PRD-0012,18,18,0,759
2024-01-02,WH-CENTRAL,PRD-0012,9,9,0,750
2024-01-03,WH-CENTRAL,PRD-0012,9,9,0,741
2024-01-04,WH-CENTRAL,PRD-0012,16,16,0,725
2024-01-05,WH-CENTRAL,PRD-0012,20,20,0,705
2024-01-06,WH-CENTRAL,PRD-0012,20,20,0,685
2024-01-07,WH-CENTRAL,PRD-0012,15,15,0,670
2024-01-08,WH-CENTRAL,PRD-0012,21,21,0,649
2024-01-09,WH-CENTRAL,PRD-0012,25,25,0,624
2024-01-10,WH-CENTRAL,PRD-0012,16,16,0,608
2024-01-11,WH-CENTRAL,PRD-0012,19,19,0,589
2024-01-12,WH-CENTRAL,PRD-0012,16,16,0,573
2024-01-13,WH-CENTRAL,PRD-0012,16,16,0,557
2024-01-14,WH-CENTRAL,PRD-0012,18,18,0,539
2024-01-15,WH-CENTRAL,PRD-0012,27,27,0,512
2024-01-16,WH-CENTRAL,PRD-0012,22,22,0,490
2024-01-17,WH-CENTRAL,PRD-0012,22,22,0,468
2024-01-18,WH-CENTRAL,PRD-0012,14,14,0,454
2024-01-19,WH-CENTRAL,PRD-0012,12,12,0,442
2024-01-20,WH-CENTRAL,PRD-0012,19,19,0,423
2024-01-21,WH-CENTRAL,PRD-0012,24,24,0,399
2024-01-22,WH-CENTRAL,PRD-0012,27,27,0,372
2024-01-23,WH-CENTRAL,PRD-0012,2,2,0,370
2024-01-24,WH-CENTRAL,PRD-0012,31,31,0,339
2024-01-25,WH-CENTRAL,PRD-0012,19,19,0,320
2024-01-26,WH-CENTRAL,PRD-0012,22,22,0,298
2024-01-27,WH-CENTRAL,PRD-0012,7,7,0,291
2024-01-28,WH-CENTRAL,PRD-0012,15,15,0,276
2024-01-29,WH-CENTRAL,PRD-0012,22,22,0,254
2024-01-30,WH-CENTRAL,PRD-0012,10,10,0,244
2024-01-31,WH-CENTRAL,PRD-0012,0,0,0,244
2024-02-01,WH-CENTRAL,PRD-0012,15,15,0,229
2024-02-02,WH-CENTRAL,PRD-0012,13,13,0,216
2024-02-03,WH-CENTRAL,PRD-0012,22,22,0,194
2024-02-04,WH-CENTRAL,PRD-0012,12,12,0,182
2024-02-05,WH-CENTRAL,PRD-0012,13,13,0,169
2024-02-06,WH-CENTRAL,PRD-0012,20,20,0,149
2024-02-07,WH-CENTRAL,PRD-0012,9,9,0,140
2024-02-08,WH-CENTRAL,PRD-0012,19,19,0,121
2024-02-09,WH-CENTRAL,PRD-0012,10,10,0,111
2024-02-10,WH-CENTRAL,PRD-0012,14,14,0,97
2024-02-11,WH-CENTRAL,PRD-0012,17,17,0,80
2024-02-12,WH-CENTRAL,PRD-0012,18,18,0,62
2024-02-13,WH-CENTRAL,PRD-0012,15,15,0,47
2024-02-14,WH-CENTRAL,PRD-0012,7,7,0,40
2024-02-15,WH-CENTRAL,PRD-0012,2,2,0,38
2024-02-16,WH-CENTRAL,PRD-0012,12,12,0,26
2024-02-17,WH-CENTRAL,PRD-0012,19,19,0,7
2024-02-18,WH-CENTRAL,PRD-0012,16,7,1,0
2024-02-19,WH-CENTRAL,PRD-0012,15,0,1,0
2024-02-20,WH-CENTRAL,PRD-0012,13,0,1,0
2024-02-21,WH-CENTRAL,PRD-0012,15,0,1,0
2024-02-22,WH-CENTRAL,PRD-0012,8,0,1,0
2024-02-23,WH-CENTRAL,PRD-0012,18,0,1,0
2024-02-24,WH-CENTRAL,PRD-0012,18,0,1,0
2024-02-25,WH-CENTRAL,PRD-0012,11,0,1,0
2024-02-26,WH-CENTRAL,PRD-0012,16,0,1,0
2024-02-27,WH-CENTRAL,PRD-0012,3,0,1,0
2024-02-28,WH-CENTRAL,PRD-0012,14,0,1,0
2024-02-29,WH-CENTRAL,PRD-0012,13,0,1,0
2024-03-01,WH-CENTRAL,PRD-0012,24,0,1,0
2024-03-02,WH-CENTRAL,PRD-0012,16,0,1,0
2024-03-03,WH-CENTRAL,PRD-0012,22,0,1,0
2024-03-04,WH-CENTRAL,PRD-0012,14,0,1,0
2024-03-05,WH-CENTRAL,PRD-0012,3,3,0,1031
2024-03-06,WH-CENTRAL,PRD-0012,15,15,0,1016
2024-03-07,WH-CENTRAL,PRD-0012,18,18,0,998
2024-03-08,WH-CENTRAL,PRD-0012,18,18,0,980
2024-03-09,WH-CENTRAL,PRD-0012,18,18,0,962
2024-03-10,WH-CENTRAL,PRD-0012,14,14,0,948
2024-03-11,WH-CENTRAL,PRD-0012,15,15,0,933
2024-03-12,WH-CENTRAL,PRD-0012,10,10,0,923
2024-03-13,WH-CENTRAL,PRD-0012,5,5,0,918
2024-03-14,WH-CENTRAL,PRD-0012,16,16,0,902
2024-03-15,WH-CENTRAL,PRD-0012,12,12,0,890
2024-03-16,WH-CENTRAL,PRD-0012,23,23,0,867
2024-03-17,WH-CENTRAL,PRD-0012,4,4,0,863
2024-03-18,WH-CENTRAL,PRD-0012,19,19,0,844
2024-03-19,WH-CENTRAL,PRD-0012,29,29,0,815
2024-03-20,WH-CENTRAL,PRD-0012,16,16,0,799
2024-03-21,WH-CENTRAL,PRD-0012,17,17,0,782
2024-03-22,WH-CENTRAL,PRD-0012,19,19,0,763
2024-03-23,WH-CENTRAL,PRD-0012,20,20,0,743
2024-03-24,WH-CENTRAL,PRD-0012,14,14,0,729
2024-03-25,WH-CENTRAL,PRD-0012,11,11,0,718
2024-03-26,WH-CENTRAL,PRD-0012,21,21,0,697
2024-03-27,WH-CENTRAL,PRD-0012,6,6,0,691
2024-03-28,WH-CENTRAL,PRD-0012,22,22,0,669
2024-03-29,WH-CENTRAL,PRD-0012,14,14,0,655
2024-03-30,WH-CENTRAL,PRD-0012,17,17,0,638
2024-03-31,WH-CENTRAL,PRD-0012,14,14,0,624
2024-04-01,WH-CENTRAL,PRD-0012,25,25,0,599
2024-04-02,WH-CENTRAL,PRD-0012,18,18,0,581
2024-04-03,WH-CENTRAL,PRD-0012,15,15,0,566
2024-04-04,WH-CENTRAL,PRD-0012,15,15,0,551
2024-04-05,WH-CENTRAL,PRD-0012,16,16,0,535
2024-04-06,WH-CENTRAL,PRD-0012,31,31,0,504
2024-04-07,WH-CENTRAL,PRD-0012,9,9,0,495
2024-04-08,WH-CENTRAL,PRD-0012,23,23,0,472
2024-04-09,WH-CENTRAL,PRD-0012,20,20,0,452
2024-04-10,WH-CENTRAL,PRD-0012,26,26,0,426
2024-04-11,WH-CENTRAL,PRD-0012,20,20,0,406
2024-04-12,WH-CENTRAL,PRD-0012,17,17,0,389
2024-04-13,WH-CENTRAL,PRD-0012,23,23,0,366
2024-04-14,WH-CENTRAL,PRD-0012,18,18,0,348
2024-04-15,WH-CENTRAL,PRD-0012,21,21,0,327
2024-04-16,WH-CENTRAL,PRD-0012,25,25,0,302
2024-04-17,WH-CENTRAL,PRD-0012,17,17,0,285
2024-04-18,WH-CENTRAL,PRD-0012,14,14,0,271
2024-04-19,WH-CENTRAL,PRD-0012,13,13,0,258
2024-04-20,WH-CENTRAL,PRD-0012,19,19,0,239
2024-04-21,WH-CENTRAL,PRD-0012,12,12,0,227
2024-04-22,WH-CENTRAL,PRD-0012,15,15,0,212
2024-04-23,WH-CENTRAL,PRD-0012,11,11,0,201
2024-04-24,WH-CENTRAL,PRD-0012,20,20,0,181
2024-04-25,WH-CENTRAL,PRD-0012,12,12,0,169
2024-04-26,WH-CENTRAL,PRD-0012,13,13,0,156
2024-04-27,WH-CENTRAL,PRD-0012,14,14,0,142
2024-04-28,WH-CENTRAL,PRD-0012,18,18,0,124
2024-04-29,WH-CENTRAL,PRD-0012,16,16,0,108
2024-04-30,WH-CENTRAL,PRD-0012,19,19,0,89
2024-05-01,WH-CENTRAL,PRD-0012,19,19,0,70
2024-05-02,WH-CENTRAL,PRD-0012,21,21,0,49
2024-05-03,WH-CENTRAL,PRD-0012,6,6,0,43
2024-05-04,WH-CENTRAL,PRD-0012,10,10,0,33
2024-05-05,WH-CENTRAL,PRD-0012,20,20,0,13
2024-05-06,WH-CENTRAL,PRD-0012,18,13,1,0
2024-05-07,WH-CENTRAL,PRD-0012,23,0,1,0
2024-05-08,WH-CENTRAL,PRD-0012,8,0,1,0
2024-05-09,WH-CENTRAL,PRD-0012,14,0,1,0
2024-05-10,WH-CENTRAL,PRD-0012,15,0,1,0
2024-05-11,WH-CENTRAL,PRD-0012,18,0,1,0
2024-05-12,WH-CENTRAL,PRD-0012,17,0,1,0
2024-05-13,WH-CENTRAL,PRD-0012,20,0,1,0
2024-05-14,WH-CENTRAL,PRD-0012,16,0,1,0
2024-05-15,WH-CENTRAL,PRD-0012,25,0,1,0
2024-05-16,WH-CENTRAL,PRD-0012,27,0,1,0
2024-05-17,WH-CENTRAL,PRD-0012,10,0,1,0
2024-05-18,WH-CENTRAL,PRD-0012,17,0,1,0
2024-05-19,WH-CENTRAL,PRD-0012,21,0,1,0
2024-05-20,WH-CENTRAL,PRD-0012,20,0,1,0
2024-05-21,WH-CENTRAL,PRD-0012,14,0,1,0
2024-05-22,WH-CENTRAL,PRD-0012,18,18,0,1016
2024-05-23,WH-CENTRAL,PRD-0012,7,7,0,1009
2024-05-24,WH-CENTRAL,PRD-0012,17,17,0,992
2024-05-25,WH-CENTRAL,PRD-0012,8,8,0,984
2024-05-26,WH-CENTRAL,PRD-0012,20,20,0,964
2024-05-27,WH-CENTRAL,PRD-0012,10,10,0,954
2024-05-28,WH-CENTRAL,PRD-0012,18,18,0,936
2024-05-29,WH-CENTRAL,PRD-0012,19,19,0,917
2024-05-30,WH-CENTRAL,PRD-0012,17,17,0,900
2024-05-31,WH-CENTRAL,PRD-0012,13,13,0,887
2024-06-01,WH-CENTRAL,PRD-0012,16,16,0,871
2024-06-02,WH-CENTRAL,PRD-0012,24,24,0,847
2024-06-03,WH-CENTRAL,PRD-0012,14,14,0,833
2024-06-04,WH-CENTRAL,PRD-0012,17,17,0,816
2024-06-05,WH-CENTRAL,PRD-0012,14,14,0,802
2024-06-06,WH-CENTRAL,PRD-0012,23,23,0,779
2024-06-07,WH-CENTRAL,PRD-0012,17,17,0,762
2024-06-08,WH-CENTRAL,PRD-0012,12,12,0,750
2024-06-09,WH-CENTRAL,PRD-0012,17,17,0,733
2024-06-10,WH-CENTRAL,PRD-0012,15,15,0,718
2024-06-11,WH-CENTRAL,PRD-0012,25,25,0,693
2024-06-12,WH-CENTRAL,PRD-0012,17,17,0,676
2024-06-13,WH-CENTRAL,PRD-0012,9,9,0,667
2024-06-14,WH-CENTRAL,PRD-0012,20,20,0,647
2024-06-15,WH-CENTRAL,PRD-0012,27,27,0,620
2024-06-16,WH-CENTRAL,PRD-0012,24,24,0,596
2024-06-17,WH-CENTRAL,PRD-0012,10,10,0,586
2024-06-18,WH-CENTRAL,PRD-0012,15,15,0,571
2024-06-19,WH-CENTRAL,PRD-0012,17,17,0,554
2024-06-20,WH-CENTRAL,PRD-0012,17,17,0,537
2024-06-21,WH-CENTRAL,PRD-0012,19,19,0,518
2024-06-22,WH-CENTRAL,PRD-0012,15,15,0,503
2024-06-23,WH-CENTRAL,PRD-0012,11,11,0,492
2024-06-24,WH-CENTRAL,PRD-0012,22,22,0,470
2024-06-25,WH-CENTRAL,PRD-0012,10,10,0,460
2024-06-26,WH-CENTRAL,PRD-0012,12,12,0,448
2024-06-27,WH-CENTRAL,PRD-0012,10,10,0,438
2024-06-28,WH-CENTRAL,PRD-0012,20,20,0,418
2024-06-29,WH-CENTRAL,PRD-0012,17,17,0,401
2024-06-30,WH-CENTRAL,PRD-0012,22,22,0,379
2024-07-01,WH-CENTRAL,PRD-0012,12,12,0,367
2024-07-02,WH-CENTRAL,PRD-0012,9,9,0,358
2024-07-03,WH-CENTRAL,PRD-0012,14,14,0,344
2024-07-04,WH-CENTRAL,PRD-0012,16,16,0,328
2024-07-05,WH-CENTRAL,PRD-0012,18,18,0,310
2024-07-06,WH-CENTRAL,PRD-0012,7,7,0,303
2024-07-07,WH-CENTRAL,PRD-0012,20,20,0,283
2024-07-08,WH-CENTRAL,PRD-0012,12,12,0,271
2024-07-09,WH-CENTRAL,PRD-0012,13,13,0,258
2024-07-10,WH-CENTRAL,PRD-0012,24,24,0,234
2024-07-11,WH-CENTRAL,PRD-0012,4,4,0,230
2024-07-12,WH-CENTRAL,PRD-0012,19,19,0,211
2024-07-13,WH-CENTRAL,PRD-0012,19,19,0,192
2024-07-14,WH-CENTRAL,PRD-0012,12,12,0,180
2024-07-15,WH-CENTRAL,PRD-0012,14,14,0,166
2024-07-16,WH-CENTRAL,PRD-0012,23,23,0,143
2024-07-17,WH-CENTRAL,PRD-0012,28,28,0,115
2024-07-18,WH-CENTRAL,PRD-0012,13,13,0,102
2024-07-19,WH-CENTRAL,PRD-0012,8,8,0,94
2024-07-20,WH-CENTRAL,PRD-0012,16,16,0,78
2024-07-21,WH-CENTRAL,PRD-0012,22,22,0,56
2024-07-22,WH-CENTRAL,PRD-0012,6,6,0,50
2024-07-23,WH-CENTRAL,PRD-0012,11,11,0,39
2024-07-24,WH-CENTRAL,PRD-0012,12,12,0,27
2024-07-25,WH-CENTRAL,PRD-0012,19,19,0,8
2024-07-26,WH-CENTRAL,PRD-0012,18,8,1,0
2024-07-27,WH-CENTRAL,PRD-0012,12,0,1,0
2024-07-28,WH-CENTRAL,PRD-0012,18,0,1,0
2024-07-29,WH-CENTRAL,PRD-0012,10,0,1,0
2024-07-30,WH-CENTRAL,PRD-0012,14,0,1,0
2024-07-31,WH-CENTRAL,PRD-0012,9,0,1,0
2024-08-01,WH-CENTRAL,PRD-0012,21,0,1,0
2024-08-02,WH-CENTRAL,PRD-0012,17,0,1,0
2024-08-03,WH-CENTRAL,PRD-0012,26,0,1,0
2024-08-04,WH-CENTRAL,PRD-0012,22,0,1,0
2024-08-05,WH-CENTRAL,PRD-0012,21,0,1,0
2024-08-06,WH-CENTRAL,PRD-0012,32,0,1,0
2024-08-07,WH-CENTRAL,PRD-0012,24,0,1,0
2024-08-08,WH-CENTRAL,PRD-0012,20,0,1,0
2024-08-09,WH-CENTRAL,PRD-0012,18,0,1,0
2024-08-10,WH-CENTRAL,PRD-0012,15,0,1,0
2024-08-11,WH-CENTRAL,PRD-0012,21,0,1,0
2024-08-12,WH-CENTRAL,PRD-0012,24,0,1,0
2024-08-13,WH-CENTRAL,PRD-0012,11,0,1,0
2024-08-14,WH-CENTRAL,PRD-0012,14,14,0,1020
2024-08-15,WH-CENTRAL,PRD-0012,19,19,0,1001
2024-08-16,WH-CENTRAL,PRD-0012,15,15,0,986
2024-08-17,WH-CENTRAL,PRD-0012,22,22,0,964
2024-08-18,WH-CENTRAL,PRD-0012,23,23,0,941
2024-08-19,WH-CENTRAL,PRD-0012,21,21,0,920
2024-08-20,WH-CENTRAL,PRD-0012,25,25,0,895
2024-08-21,WH-CENTRAL,PRD-0012,18,18,0,877
2024-08-22,WH-CENTRAL,PRD-0012,22,22,0,855
2024-08-23,WH-CENTRAL,PRD-0012,16,16,0,839
2024-08-24,WH-CENTRAL,PRD-0012,24,24,0,815
2024-08-25,WH-CENTRAL,PRD-0012,22,22,0,793
2024-08-26,WH-CENTRAL,PRD-0012,15,15,0,778
2024-08-27,WH-CENTRAL,PRD-0012,21,21,0,757
2024-08-28,WH-CENTRAL,PRD-0012,22,22,0,735
2024-08-29,WH-CENTRAL,PRD-0012,23,23,0,712
2024-08-30,WH-CENTRAL,PRD-0012,24,24,0,688
2024-08-31,WH-CENTRAL,PRD-0012,18,18,0,670
2024-09-01,WH-CENTRAL,PRD-0012,26,26,0,644
2024-09-02,WH-CENTRAL,PRD-0012,25,25,0,619
2024-09-03,WH-CENTRAL,PRD-0012,18,18,0,601
2024-09-04,WH-CENTRAL,PRD-0012,15,15,0,586
2024-09-05,WH-CENTRAL,PRD-0012,18,18,0,568
2024-09-06,WH-CENTRAL,PRD-0012,13,13,0,555
2024-09-07,WH-CENTRAL,PRD-0012,23,23,0,532
2024-09-08,WH-CENTRAL,PRD-0012,29,29,0,503
2024-09-09,WH-CENTRAL,PRD-0012,30,30,0,473
2024-09-10,WH-CENTRAL,PRD-0012,15,15,0,458
2024-09-11,WH-CENTRAL,PRD-0012,26,26,0,432
2024-09-12,WH-CENTRAL,PRD-0012,22,22,0,410
2024-09-13,WH-CENTRAL,PRD-0012,8,8,0,402
2024-09-14,WH-CENTRAL,PRD-0012,20,20,0,382
2024-09-15,WH-CENTRAL,PRD-0012,19,19,0,363
2024-09-16,WH-CENTRAL,PRD-0012,29,29,0,334
2024-09-17,WH-CENTRAL,PRD-0012,17,17,0,317
2024-09-18,WH-CENTRAL,PRD-0012,25,25,0,292
2024-09-19,WH-CENTRAL,PRD-0012,21,21,0,271
2024-09-20,WH-CENTRAL,PRD-0012,13,13,0,258
2024-09-21,WH-CENTRAL,PRD-0012,19,19,0,239
2024-09-22,WH-CENTRAL,PRD-0012,31,31,0,208
2024-09-23,WH-CENTRAL,PRD-0012,21,21,0,187
2024-09-24,WH-CENTRAL,PRD-0012,27,27,0,160
2024-09-25,WH-CENTRAL,PRD-0012,19,19,0,141
2024-09-26,WH-CENTRAL,PRD-0012,14,14,0,127
2024-09-27,WH-CENTRAL,PRD-0012,15,15,0,112
2024-09-28,WH-CENTRAL,PRD-0012,30,30,0,82
2024-09-29,WH-CENTRAL,PRD-0012,23,23,0,59
2024-09-30,WH-CENTRAL,PRD-0012,12,12,0,47
2024-10-01,WH-CENTRAL,PRD-0012,22,22,0,25
2024-10-02,WH-CENTRAL,PRD-0012,6,6,0,19
2024-10-03,WH-CENTRAL,PRD-0012,12,12,0,7
2024-10-04,WH-CENTRAL,PRD-0012,17,7,1,0
2024-10-05,WH-CENTRAL,PRD-0012,32,0,1,0
2024-10-06,WH-CENTRAL,PRD-0012,22,0,1,0
2024-10-07,WH-CENTRAL,PRD-0012,14,0,1,0
2024-10-08,WH-CENTRAL,PRD-0012,17,0,1,0
2024-10-09,WH-CENTRAL,PRD-0012,22,0,1,0
2024-10-10,WH-CENTRAL,PRD-0012,25,0,1,0
2024-10-11,WH-CENTRAL,PRD-0012,15,0,1,0
2024-10-12,WH-CENTRAL,PRD-0012,16,0,1,0
2024-10-13,WH-CENTRAL,PRD-0012,12,0,1,0
2024-10-14,WH-CENTRAL,PRD-0012,21,0,1,0
2024-10-15,WH-CENTRAL,PRD-0012,23,0,1,0
2024-10-16,WH-CENTRAL,PRD-0012,5,0,1,0
2024-10-17,WH-CENTRAL,PRD-0012,14,0,1,0
2024-10-18,WH-CENTRAL,PRD-0012,10,0,1,0
2024-10-19,WH-CENTRAL,PRD-0012,18,0,1,0
2024-10-20,WH-CENTRAL,PRD-0012,10,0,1,0
2024-10-21,WH-CENTRAL,PRD-0012,9,0,1,0
2024-10-22,WH-CENTRAL,PRD-0012,23,0,1,0
2024-10-23,WH-CENTRAL,PRD-0012,16,16,0,1018
2024-10-24,WH-CENTRAL,PRD-0012,16,16,0,1002
2024-10-25,WH-CENTRAL,PRD-0012,19,19,0,983
2024-10-26,WH-CENTRAL,PRD-0012,23,23,0,960
2024-10-27,WH-CENTRAL,PRD-0012,14,14,0,946
2024-10-28,WH-CENTRAL,PRD-0012,14,14,0,932
2024-10-29,WH-CENTRAL,PRD-0012,14,14,0,918
2024-10-30,WH-CENTRAL,PRD-0012,23,23,0,895
2024-10-31,WH-CENTRAL,PRD-0012,16,16,0,879
2024-11-01,WH-CENTRAL,PRD-0012,25,25,0,854
2024-11-02,WH-CENTRAL,PRD-0012,29,29,0,825
2024-11-03,WH-CENTRAL,PRD-0012,38,38,0,787
2024-11-04,WH-CENTRAL,PRD-0012,27,27,0,760
2024-11-05,WH-CENTRAL,PRD-0012,25,25,0,735
2024-11-06,WH-CENTRAL,PRD-0012,38,38,0,697
2024-11-07,WH-CENTRAL,PRD-0012,35,35,0,662
2024-11-08,WH-CENTRAL,PRD-0012,34,34,0,628
2024-11-09,WH-CENTRAL,PRD-0012,24,24,0,604
2024-11-10,WH-CENTRAL,PRD-0012,23,23,0,581
2024-11-11,WH-CENTRAL,PRD-0012,16,16,0,565
2024-11-12,WH-CENTRAL,PRD-0012,33,33,0,532
2024-11-13,WH-CENTRAL,PRD-0012,27,27,0,505
2024-11-14,WH-CENTRAL,PRD-0012,16,16,0,489
2024-11-15,WH-CENTRAL,PRD-0012,34,34,0,455
2024-11-16,WH-CENTRAL,PRD-0012,25,25,0,430
2024-11-17,WH-CENTRAL,PRD-0012,26,26,0,404
2024-11-18,WH-CENTRAL,PRD-0012,18,18,0,386
2024-11-19,WH-CENTRAL,PRD-0012,30,30,0,356
2024-11-20,WH-CENTRAL,PRD-0012,35,35,0,321
2024-11-21,WH-CENTRAL,PRD-0012,32,32,0,289
2024-11-22,WH-CENTRAL,PRD-0012,29,29,0,260
2024-11-23,WH-CENTRAL,PRD-0012,47,47,0,213
2024-11-24,WH-CENTRAL,PRD-0012,25,25,0,188
2024-11-25,WH-CENTRAL,PRD-0012,28,28,0,160
2024-11-26,WH-CENTRAL,PRD-0012,26,26,0,134
2024-11-27,WH-CENTRAL,PRD-0012,39,39,0,95
2024-11-28,WH-CENTRAL,PRD-0012,35,35,0,60
2024-11-29,WH-CENTRAL,PRD-0012,35,35,0,25
2024-11-30,WH-CENTRAL,PRD-0012,33,25,1,0
2024-12-01,WH-CENTRAL,PRD-0012,35,0,1,0
2024-12-02,WH-CENTRAL,PRD-0012,37,0,1,0
2024-12-03,WH-CENTRAL,PRD-0012,38,0,1,0
2024-12-04,WH-CENTRAL,PRD-0012,44,0,1,0
2024-12-05,WH-CENTRAL,PRD-0012,41,0,1,0
2024-12-06,WH-CENTRAL,PRD-0012,33,0,1,0
2024-12-07,WH-CENTRAL,PRD-0012,43,0,1,0
